Epoch, Total Squared Error
1863,0.100325
1864,0.100322
1865,0.10032
1866,0.100318
1867,0.100315
1868,0.100313
1869,0.100311
1870,0.100308
1871,0.100306
1872,0.100304
1873,0.100302
1874,0.100299
1875,0.100297
1876,0.100295
1877,0.100292
1878,0.10029
1879,0.100288
1880,0.100286
1881,0.100283
1882,0.100281
1883,0.100279
1884,0.100276
1885,0.100274
1886,0.100272
1887,0.100269
1888,0.100267
1889,0.100265
1890,0.100263
1891,0.10026
1892,0.100258
1893,0.100256
1894,0.100254
1895,0.100251
1896,0.100249
1897,0.100247
1898,0.100244
1899,0.100242
1900,0.10024
1901,0.100238
1902,0.100235
1903,0.100233
1904,0.100231
1905,0.100229
1906,0.100226
1907,0.100224
1908,0.100222
1909,0.100219
1910,0.100217
1911,0.100215
1912,0.100213
1913,0.10021
1914,0.100208
1915,0.100206
1916,0.100204
1917,0.100201
1918,0.100199
1919,0.100197
1920,0.100195
1921,0.100192
1922,0.10019
1923,0.100188
1924,0.100186
1925,0.100183
1926,0.100181
1927,0.100179
1928,0.100177
1929,0.100174
1930,0.100172
1931,0.10017
1932,0.100168
1933,0.100165
1934,0.100163
1935,0.100161
1936,0.100159
1937,0.100157
1938,0.100154
1939,0.100152
1940,0.10015
1941,0.100148
1942,0.100145
1943,0.100143
1944,0.100141
1945,0.100139
1946,0.100136
1947,0.100134
1948,0.100132
1949,0.10013
1950,0.100128
1951,0.100125
1952,0.100123
1953,0.100121
1954,0.100119
1955,0.100116
1956,0.100114
1957,0.100112
1958,0.10011
1959,0.100108
1960,0.100105
1961,0.100103
1962,0.100101
1963,0.100099
1964,0.100096
1965,0.100094
1966,0.100092
1967,0.10009
1968,0.100088
1969,0.100085
1970,0.100083
1971,0.100081
1972,0.100079
1973,0.100077
1974,0.100074
1975,0.100072
1976,0.10007
1977,0.100068
1978,0.100066
1979,0.100063
1980,0.100061
1981,0.100059
1982,0.100057
1983,0.100055
1984,0.100052
1985,0.10005
1986,0.100048
1987,0.100046
1988,0.100044
1989,0.100041
1990,0.100039
1991,0.100037
1992,0.100035
1993,0.100033
1994,0.100031
1995,0.100028
1996,0.100026
1997,0.100024
1998,0.100022
1999,0.10002
2000,0.100017
2001,0.100015
2002,0.100013
2003,0.100011
2004,0.100009
2005,0.100007
2006,0.100004
2007,0.100002
2008,0.1
2009,0.099998
