Epoch, Total Squared Error
412,0.103234
413,0.103214
414,0.103195
415,0.103175
416,0.103155
417,0.103136
418,0.103116
419,0.103097
420,0.103077
421,0.103058
422,0.103039
423,0.103019
424,0.103
425,0.102981
426,0.102962
427,0.102943
428,0.102924
429,0.102905
430,0.102886
431,0.102867
432,0.102848
433,0.102829
434,0.102811
435,0.102792
436,0.102773
437,0.102754
438,0.102736
439,0.102717
440,0.102699
441,0.10268
442,0.102662
443,0.102644
444,0.102625
445,0.102607
446,0.102589
447,0.10257
448,0.102552
449,0.102534
450,0.102516
451,0.102498
452,0.10248
453,0.102462
454,0.102444
455,0.102426
456,0.102408
457,0.102391
458,0.102373
459,0.102355
460,0.102337
461,0.10232
462,0.102302
463,0.102285
464,0.102267
465,0.10225
466,0.102232
467,0.102215
468,0.102197
469,0.10218
470,0.102163
471,0.102145
472,0.102128
473,0.102111
474,0.102094
475,0.102077
476,0.10206
477,0.102043
478,0.102026
479,0.102009
480,0.101992
481,0.101975
482,0.101958
483,0.101941
484,0.101925
485,0.101908
486,0.101891
487,0.101875
488,0.101858
489,0.101841
490,0.101825
491,0.101808
492,0.101792
493,0.101776
494,0.101759
495,0.101743
496,0.101726
497,0.10171
498,0.101694
499,0.101678
500,0.101662
501,0.101645
502,0.101629
503,0.101613
504,0.101597
505,0.101581
506,0.101565
507,0.101549
508,0.101533
509,0.101518
510,0.101502
511,0.101486
512,0.10147
513,0.101454
514,0.101439
515,0.101423
516,0.101407
517,0.101392
518,0.101376
519,0.101361
520,0.101345
521,0.10133
522,0.101314
523,0.101299
524,0.101284
525,0.101268
526,0.101253
527,0.101238
528,0.101222
529,0.101207
530,0.101192
531,0.101177
532,0.101162
533,0.101147
534,0.101132
535,0.101117
536,0.101102
537,0.101087
538,0.101072
539,0.101057
540,0.101042
541,0.101027
542,0.101012
543,0.100998
544,0.100983
545,0.100968
546,0.100954
547,0.100939
548,0.100924
549,0.10091
550,0.100895
551,0.100881
552,0.100866
553,0.100852
554,0.100837
555,0.100823
556,0.100809
557,0.100794
558,0.10078
559,0.100766
560,0.100751
561,0.100737
562,0.100723
563,0.100709
564,0.100695
565,0.10068
566,0.100666
567,0.100652
568,0.100638
569,0.100624
570,0.10061
571,0.100596
572,0.100582
573,0.100568
574,0.100555
575,0.100541
576,0.100527
577,0.100513
578,0.100499
579,0.100486
580,0.100472
581,0.100458
582,0.100445
583,0.100431
584,0.100417
585,0.100404
586,0.10039
587,0.100377
588,0.100363
589,0.10035
590,0.100336
591,0.100323
592,0.10031
593,0.100296
594,0.100283
595,0.10027
596,0.100256
597,0.100243
598,0.10023
599,0.100217
600,0.100203
601,0.10019
602,0.100177
603,0.100164
604,0.100151
605,0.100138
606,0.100125
607,0.100112
608,0.100099
609,0.100086
610,0.100073
611,0.10006
612,0.100047
613,0.100034
614,0.100021
615,0.100009
616,0.099996
