Epoch, Total Squared Error
221,0.197752
222,0.197603
223,0.197455
224,0.197308
225,0.197162
226,0.197018
227,0.196875
228,0.196734
229,0.196593
230,0.196454
231,0.196316
232,0.196179
233,0.196044
234,0.195909
235,0.195776
236,0.195644
237,0.195513
238,0.195382
239,0.195254
240,0.195126
241,0.194999
242,0.194873
243,0.194748
244,0.194624
245,0.194502
246,0.19438
247,0.194259
248,0.194139
249,0.19402
250,0.193903
251,0.193786
252,0.19367
253,0.193554
254,0.19344
255,0.193327
256,0.193214
257,0.193103
258,0.192992
259,0.192882
260,0.192773
261,0.192665
262,0.192558
263,0.192451
264,0.192346
265,0.192241
266,0.192137
267,0.192033
268,0.191931
269,0.191829
270,0.191728
271,0.191627
272,0.191528
273,0.191429
274,0.191331
275,0.191234
276,0.191137
277,0.191041
278,0.190946
279,0.190851
280,0.190757
281,0.190664
282,0.190571
283,0.190479
284,0.190388
285,0.190297
286,0.190207
287,0.190118
288,0.190029
289,0.189941
290,0.189854
291,0.189767
292,0.18968
293,0.189595
294,0.18951
295,0.189425
296,0.189341
297,0.189258
298,0.189175
299,0.189093
300,0.189011
301,0.18893
302,0.188849
303,0.188769
304,0.188689
305,0.18861
306,0.188532
307,0.188454
308,0.188376
309,0.1883
310,0.188223
311,0.188147
312,0.188072
313,0.187997
314,0.187922
315,0.187848
316,0.187775
317,0.187702
318,0.187629
319,0.187557
320,0.187485
321,0.187414
322,0.187343
323,0.187273
324,0.187203
325,0.187133
326,0.187064
327,0.186996
328,0.186928
329,0.18686
330,0.186792
331,0.186726
332,0.186659
333,0.186593
334,0.186527
335,0.186462
336,0.186397
337,0.186332
338,0.186268
339,0.186205
340,0.186141
341,0.186078
342,0.186016
343,0.185953
344,0.185891
345,0.18583
346,0.185769
347,0.185708
348,0.185648
349,0.185588
350,0.185528
351,0.185468
352,0.185409
353,0.185351
354,0.185292
355,0.185234
356,0.185177
357,0.185119
358,0.185062
359,0.185006
360,0.184949
361,0.184893
362,0.184837
363,0.184782
364,0.184727
365,0.184672
366,0.184618
367,0.184563
368,0.18451
369,0.184456
370,0.184403
371,0.18435
372,0.184297
373,0.184244
374,0.184192
375,0.18414
376,0.184089
377,0.184038
378,0.183987
379,0.183936
380,0.183885
381,0.183835
382,0.183785
383,0.183736
384,0.183686
385,0.183637
386,0.183588
387,0.18354
388,0.183491
389,0.183443
390,0.183395
391,0.183348
392,0.1833
393,0.183253
394,0.183207
395,0.18316
396,0.183114
397,0.183067
398,0.183022
399,0.182976
400,0.182931
401,0.182885
402,0.18284
403,0.182796
404,0.182751
405,0.182707
406,0.182663
407,0.182619
408,0.182575
409,0.182532
410,0.182489
411,0.182446
412,0.182403
413,0.182361
414,0.182318
415,0.182276
416,0.182235
417,0.182193
418,0.182151
419,0.18211
420,0.182069
421,0.182028
422,0.181988
423,0.181947
424,0.181907
425,0.181867
426,0.181827
427,0.181787
428,0.181748
429,0.181708
430,0.181669
431,0.18163
432,0.181592
433,0.181553
434,0.181515
435,0.181476
436,0.181438
437,0.181401
438,0.181363
439,0.181326
440,0.181288
441,0.181251
442,0.181214
443,0.181177
444,0.181141
445,0.181104
446,0.181068
447,0.181032
448,0.180996
449,0.18096
450,0.180925
451,0.180889
452,0.180854
453,0.180819
454,0.180784
455,0.180749
456,0.180715
457,0.18068
458,0.180646
459,0.180612
460,0.180578
461,0.180544
462,0.18051
463,0.180476
464,0.180443
465,0.18041
466,0.180377
467,0.180344
468,0.180311
469,0.180278
470,0.180246
471,0.180213
472,0.180181
473,0.180149
474,0.180117
475,0.180085
476,0.180053
477,0.180022
478,0.179991
479,0.179959
480,0.179928
481,0.179897
482,0.179866
483,0.179836
484,0.179805
485,0.179774
486,0.179744
487,0.179714
488,0.179684
489,0.179654
490,0.179624
491,0.179594
492,0.179565
493,0.179535
494,0.179506
495,0.179477
496,0.179448
497,0.179419
498,0.17939
499,0.179361
500,0.179333
501,0.179304
502,0.179276
503,0.179248
504,0.179219
505,0.179191
506,0.179163
507,0.179136
508,0.179108
509,0.17908
510,0.179053
511,0.179026
512,0.178998
513,0.178971
514,0.178944
515,0.178917
516,0.178891
517,0.178864
518,0.178837
519,0.178811
520,0.178785
521,0.178758
522,0.178732
523,0.178706
524,0.17868
525,0.178654
526,0.178629
527,0.178603
528,0.178578
529,0.178552
530,0.178527
531,0.178502
532,0.178476
533,0.178451
534,0.178427
535,0.178402
536,0.178377
537,0.178352
538,0.178328
539,0.178303
540,0.178279
541,0.178255
542,0.178231
543,0.178206
544,0.178183
545,0.178159
546,0.178135
547,0.178111
548,0.178088
549,0.178064
550,0.178041
551,0.178017
552,0.177994
553,0.177971
554,0.177948
555,0.177925
556,0.177902
557,0.177879
558,0.177856
559,0.177834
560,0.177811
561,0.177789
562,0.177766
563,0.177744
564,0.177722
565,0.177699
566,0.177677
567,0.177655
568,0.177633
569,0.177612
570,0.17759
571,0.177568
572,0.177547
573,0.177525
574,0.177504
575,0.177482
576,0.177461
577,0.17744
578,0.177419
579,0.177398
580,0.177377
581,0.177356
582,0.177335
583,0.177314
584,0.177294
585,0.177273
586,0.177252
587,0.177232
588,0.177212
589,0.177191
590,0.177171
591,0.177151
592,0.177131
593,0.177111
594,0.177091
595,0.177071
596,0.177051
597,0.177032
598,0.177012
599,0.176992
600,0.176973
601,0.176953
602,0.176934
603,0.176915
604,0.176895
605,0.176876
606,0.176857
607,0.176838
608,0.176819
609,0.1768
610,0.176781
611,0.176762
612,0.176744
613,0.176725
614,0.176706
615,0.176688
616,0.176669
617,0.176651
618,0.176633
619,0.176614
620,0.176596
621,0.176578
622,0.17656
623,0.176542
624,0.176524
625,0.176506
626,0.176488
627,0.17647
628,0.176452
629,0.176435
630,0.176417
631,0.1764
632,0.176382
633,0.176365
634,0.176347
635,0.17633
636,0.176313
637,0.176295
638,0.176278
639,0.176261
640,0.176244
641,0.176227
642,0.17621
643,0.176193
644,0.176176
645,0.17616
646,0.176143
647,0.176126
648,0.17611
649,0.176093
650,0.176077
651,0.17606
652,0.176044
653,0.176027
654,0.176011
655,0.175995
656,0.175979
657,0.175963
658,0.175946
659,0.17593
660,0.175914
661,0.175899
662,0.175883
663,0.175867
664,0.175851
665,0.175835
666,0.17582
667,0.175804
668,0.175788
669,0.175773
670,0.175757
671,0.175742
672,0.175727
673,0.175711
674,0.175696
675,0.175681
676,0.175666
677,0.17565
678,0.175635
679,0.17562
680,0.175605
681,0.17559
682,0.175575
683,0.175561
684,0.175546
685,0.175531
686,0.175516
687,0.175502
688,0.175487
689,0.175472
690,0.175458
691,0.175443
692,0.175429
693,0.175414
694,0.1754
695,0.175386
696,0.175371
697,0.175357
698,0.175343
699,0.175329
700,0.175315
701,0.175301
702,0.175287
703,0.175273
704,0.175259
705,0.175245
706,0.175231
707,0.175217
708,0.175203
709,0.17519
710,0.175176
711,0.175162
712,0.175149
713,0.175135
714,0.175122
715,0.175108
716,0.175095
717,0.175081
718,0.175068
719,0.175054
720,0.175041
721,0.175028
722,0.175015
723,0.175001
724,0.174988
725,0.174975
726,0.174962
727,0.174949
728,0.174936
729,0.174923
730,0.17491
731,0.174897
732,0.174885
733,0.174872
734,0.174859
735,0.174846
736,0.174834
737,0.174821
738,0.174808
739,0.174796
740,0.174783
741,0.174771
742,0.174758
743,0.174746
744,0.174733
745,0.174721
746,0.174709
747,0.174696
748,0.174684
749,0.174672
750,0.17466
751,0.174647
752,0.174635
753,0.174623
754,0.174611
755,0.174599
756,0.174587
757,0.174575
758,0.174563
759,0.174551
760,0.17454
761,0.174528
762,0.174516
763,0.174504
764,0.174492
765,0.174481
766,0.174469
767,0.174457
768,0.174446
769,0.174434
770,0.174423
771,0.174411
772,0.1744
773,0.174388
774,0.174377
775,0.174366
776,0.174354
777,0.174343
778,0.174332
779,0.17432
780,0.174309
781,0.174298
782,0.174287
783,0.174276
784,0.174265
785,0.174253
786,0.174242
787,0.174231
788,0.17422
789,0.17421
790,0.174199
791,0.174188
792,0.174177
793,0.174166
794,0.174155
795,0.174144
796,0.174134
797,0.174123
798,0.174112
799,0.174102
800,0.174091
801,0.17408
802,0.17407
803,0.174059
804,0.174049
805,0.174038
806,0.174028
807,0.174017
808,0.174007
809,0.173996
810,0.173986
811,0.173976
812,0.173965
813,0.173955
814,0.173945
815,0.173935
816,0.173925
817,0.173914
818,0.173904
819,0.173894
820,0.173884
821,0.173874
822,0.173864
823,0.173854
824,0.173844
825,0.173834
826,0.173824
827,0.173814
828,0.173804
829,0.173794
830,0.173784
831,0.173775
832,0.173765
833,0.173755
834,0.173745
835,0.173736
836,0.173726
837,0.173716
838,0.173707
839,0.173697
840,0.173687
841,0.173678
842,0.173668
843,0.173659
844,0.173649
845,0.17364
846,0.17363
847,0.173621
848,0.173612
849,0.173602
850,0.173593
851,0.173584
852,0.173574
853,0.173565
854,0.173556
855,0.173546
856,0.173537
857,0.173528
858,0.173519
859,0.17351
860,0.173501
861,0.173492
862,0.173482
863,0.173473
864,0.173464
865,0.173455
866,0.173446
867,0.173437
868,0.173428
869,0.17342
870,0.173411
871,0.173402
872,0.173393
873,0.173384
874,0.173375
875,0.173366
876,0.173358
877,0.173349
878,0.17334
879,0.173332
880,0.173323
881,0.173314
882,0.173306
883,0.173297
884,0.173288
885,0.17328
886,0.173271
887,0.173263
888,0.173254
889,0.173246
890,0.173237
891,0.173229
892,0.17322
893,0.173212
894,0.173203
895,0.173195
896,0.173187
897,0.173178
898,0.17317
899,0.173162
900,0.173153
901,0.173145
902,0.173137
903,0.173129
904,0.173121
905,0.173112
906,0.173104
907,0.173096
908,0.173088
909,0.17308
910,0.173072
911,0.173064
912,0.173056
913,0.173048
914,0.17304
915,0.173032
916,0.173024
917,0.173016
918,0.173008
919,0.173
920,0.172992
921,0.172984
922,0.172976
923,0.172968
924,0.17296
925,0.172953
926,0.172945
927,0.172937
928,0.172929
929,0.172922
930,0.172914
931,0.172906
932,0.172898
933,0.172891
934,0.172883
935,0.172876
936,0.172868
937,0.17286
938,0.172853
939,0.172845
940,0.172838
941,0.17283
942,0.172823
943,0.172815
944,0.172808
945,0.1728
946,0.172793
947,0.172785
948,0.172778
949,0.17277
950,0.172763
951,0.172756
952,0.172748
953,0.172741
954,0.172734
955,0.172726
956,0.172719
957,0.172712
958,0.172705
959,0.172697
960,0.17269
961,0.172683
962,0.172676
963,0.172669
964,0.172661
965,0.172654
966,0.172647
967,0.17264
968,0.172633
969,0.172626
970,0.172619
971,0.172612
972,0.172605
973,0.172598
974,0.172591
975,0.172584
976,0.172577
977,0.17257
978,0.172563
979,0.172556
980,0.172549
981,0.172542
982,0.172535
983,0.172529
984,0.172522
985,0.172515
986,0.172508
987,0.172501
988,0.172494
989,0.172488
990,0.172481
991,0.172474
992,0.172467
993,0.172461
994,0.172454
995,0.172447
996,0.172441
997,0.172434
998,0.172427
999,0.172421
1000,0.172414
1001,0.172408
1002,0.172401
1003,0.172394
1004,0.172388
1005,0.172381
1006,0.172375
1007,0.172368
1008,0.172362
1009,0.172355
1010,0.172349
1011,0.172342
1012,0.172336
1013,0.172329
1014,0.172323
1015,0.172317
1016,0.17231
1017,0.172304
1018,0.172297
1019,0.172291
1020,0.172285
1021,0.172278
1022,0.172272
1023,0.172266
1024,0.17226
1025,0.172253
1026,0.172247
1027,0.172241
1028,0.172235
1029,0.172228
1030,0.172222
1031,0.172216
1032,0.17221
1033,0.172204
1034,0.172197
1035,0.172191
1036,0.172185
1037,0.172179
1038,0.172173
1039,0.172167
1040,0.172161
1041,0.172155
1042,0.172149
1043,0.172143
1044,0.172136
1045,0.17213
1046,0.172124
1047,0.172118
1048,0.172112
1049,0.172107
1050,0.172101
1051,0.172095
1052,0.172089
1053,0.172083
1054,0.172077
1055,0.172071
1056,0.172065
1057,0.172059
1058,0.172053
1059,0.172047
1060,0.172042
1061,0.172036
1062,0.17203
1063,0.172024
1064,0.172018
1065,0.172013
1066,0.172007
1067,0.172001
1068,0.171995
1069,0.17199
1070,0.171984
1071,0.171978
1072,0.171972
1073,0.171967
1074,0.171961
1075,0.171955
1076,0.17195
1077,0.171944
1078,0.171939
1079,0.171933
1080,0.171927
1081,0.171922
1082,0.171916
1083,0.171911
1084,0.171905
1085,0.171899
1086,0.171894
1087,0.171888
1088,0.171883
1089,0.171877
1090,0.171872
1091,0.171866
1092,0.171861
1093,0.171855
1094,0.17185
1095,0.171844
1096,0.171839
1097,0.171834
1098,0.171828
1099,0.171823
1100,0.171817
1101,0.171812
1102,0.171807
1103,0.171801
1104,0.171796
1105,0.171791
1106,0.171785
1107,0.17178
1108,0.171775
1109,0.171769
1110,0.171764
1111,0.171759
1112,0.171753
1113,0.171748
1114,0.171743
1115,0.171738
1116,0.171732
1117,0.171727
1118,0.171722
1119,0.171717
1120,0.171712
1121,0.171706
1122,0.171701
1123,0.171696
1124,0.171691
1125,0.171686
1126,0.171681
1127,0.171676
1128,0.17167
1129,0.171665
1130,0.17166
1131,0.171655
1132,0.17165
1133,0.171645
1134,0.17164
1135,0.171635
1136,0.17163
1137,0.171625
1138,0.17162
1139,0.171615
1140,0.17161
1141,0.171605
1142,0.1716
1143,0.171595
1144,0.17159
1145,0.171585
1146,0.17158
1147,0.171575
1148,0.17157
1149,0.171565
1150,0.17156
1151,0.171555
1152,0.171551
1153,0.171546
1154,0.171541
1155,0.171536
1156,0.171531
1157,0.171526
1158,0.171521
1159,0.171517
1160,0.171512
1161,0.171507
1162,0.171502
1163,0.171497
1164,0.171493
1165,0.171488
1166,0.171483
1167,0.171478
1168,0.171474
1169,0.171469
1170,0.171464
1171,0.171459
1172,0.171455
1173,0.17145
1174,0.171445
1175,0.171441
1176,0.171436
1177,0.171431
1178,0.171427
1179,0.171422
1180,0.171417
1181,0.171413
1182,0.171408
1183,0.171403
1184,0.171399
1185,0.171394
1186,0.17139
1187,0.171385
1188,0.171381
1189,0.171376
1190,0.171371
1191,0.171367
1192,0.171362
1193,0.171358
1194,0.171353
1195,0.171349
1196,0.171344
1197,0.17134
1198,0.171335
1199,0.171331
1200,0.171326
1201,0.171322
1202,0.171317
1203,0.171313
1204,0.171308
1205,0.171304
1206,0.1713
1207,0.171295
1208,0.171291
1209,0.171286
1210,0.171282
1211,0.171278
1212,0.171273
1213,0.171269
1214,0.171264
1215,0.17126
1216,0.171256
1217,0.171251
1218,0.171247
1219,0.171243
1220,0.171238
1221,0.171234
1222,0.17123
1223,0.171225
1224,0.171221
1225,0.171217
1226,0.171213
1227,0.171208
1228,0.171204
1229,0.1712
1230,0.171196
1231,0.171191
1232,0.171187
1233,0.171183
1234,0.171179
1235,0.171174
1236,0.17117
1237,0.171166
1238,0.171162
1239,0.171158
1240,0.171154
1241,0.171149
1242,0.171145
1243,0.171141
1244,0.171137
1245,0.171133
1246,0.171129
1247,0.171125
1248,0.17112
1249,0.171116
1250,0.171112
1251,0.171108
1252,0.171104
1253,0.1711
1254,0.171096
1255,0.171092
1256,0.171088
1257,0.171084
1258,0.17108
1259,0.171076
1260,0.171072
1261,0.171068
1262,0.171064
1263,0.171059
1264,0.171055
1265,0.171051
1266,0.171047
1267,0.171044
1268,0.17104
1269,0.171036
1270,0.171032
1271,0.171028
1272,0.171024
1273,0.17102
1274,0.171016
1275,0.171012
1276,0.171008
1277,0.171004
1278,0.171
1279,0.170996
1280,0.170992
1281,0.170988
1282,0.170985
1283,0.170981
1284,0.170977
1285,0.170973
1286,0.170969
1287,0.170965
1288,0.170961
1289,0.170958
1290,0.170954
1291,0.17095
1292,0.170946
1293,0.170942
1294,0.170938
1295,0.170935
1296,0.170931
1297,0.170927
1298,0.170923
1299,0.170919
1300,0.170916
1301,0.170912
1302,0.170908
1303,0.170904
1304,0.170901
1305,0.170897
1306,0.170893
1307,0.170889
1308,0.170886
1309,0.170882
1310,0.170878
1311,0.170875
1312,0.170871
1313,0.170867
1314,0.170864
1315,0.17086
1316,0.170856
1317,0.170853
1318,0.170849
1319,0.170845
1320,0.170842
1321,0.170838
1322,0.170834
1323,0.170831
1324,0.170827
1325,0.170823
1326,0.17082
1327,0.170816
1328,0.170813
1329,0.170809
1330,0.170805
1331,0.170802
1332,0.170798
1333,0.170795
1334,0.170791
1335,0.170788
1336,0.170784
1337,0.17078
1338,0.170777
1339,0.170773
1340,0.17077
1341,0.170766
1342,0.170763
1343,0.170759
1344,0.170756
1345,0.170752
1346,0.170749
1347,0.170745
1348,0.170742
1349,0.170738
1350,0.170735
1351,0.170731
1352,0.170728
1353,0.170724
1354,0.170721
1355,0.170717
1356,0.170714
1357,0.170711
1358,0.170707
1359,0.170704
1360,0.1707
1361,0.170697
1362,0.170693
1363,0.17069
1364,0.170687
1365,0.170683
1366,0.17068
1367,0.170677
1368,0.170673
1369,0.17067
1370,0.170666
1371,0.170663
1372,0.17066
1373,0.170656
1374,0.170653
1375,0.17065
1376,0.170646
1377,0.170643
1378,0.17064
1379,0.170636
1380,0.170633
1381,0.17063
1382,0.170626
1383,0.170623
1384,0.17062
1385,0.170616
1386,0.170613
1387,0.17061
1388,0.170607
1389,0.170603
1390,0.1706
1391,0.170597
1392,0.170594
1393,0.17059
1394,0.170587
1395,0.170584
1396,0.170581
1397,0.170577
1398,0.170574
1399,0.170571
1400,0.170568
1401,0.170564
1402,0.170561
1403,0.170558
1404,0.170555
1405,0.170552
1406,0.170549
1407,0.170545
1408,0.170542
1409,0.170539
1410,0.170536
1411,0.170533
1412,0.170529
1413,0.170526
1414,0.170523
1415,0.17052
1416,0.170517
1417,0.170514
1418,0.170511
1419,0.170508
1420,0.170504
1421,0.170501
1422,0.170498
1423,0.170495
1424,0.170492
1425,0.170489
1426,0.170486
1427,0.170483
1428,0.17048
1429,0.170477
1430,0.170473
1431,0.17047
1432,0.170467
1433,0.170464
1434,0.170461
1435,0.170458
1436,0.170455
1437,0.170452
1438,0.170449
1439,0.170446
1440,0.170443
1441,0.17044
1442,0.170437
1443,0.170434
1444,0.170431
1445,0.170428
1446,0.170425
1447,0.170422
1448,0.170419
1449,0.170416
1450,0.170413
1451,0.17041
1452,0.170407
1453,0.170404
1454,0.170401
1455,0.170398
1456,0.170395
1457,0.170392
1458,0.170389
1459,0.170386
1460,0.170383
1461,0.17038
1462,0.170378
1463,0.170375
1464,0.170372
1465,0.170369
1466,0.170366
1467,0.170363
1468,0.17036
1469,0.170357
1470,0.170354
1471,0.170351
1472,0.170348
1473,0.170346
1474,0.170343
1475,0.17034
1476,0.170337
1477,0.170334
1478,0.170331
1479,0.170328
1480,0.170326
1481,0.170323
1482,0.17032
1483,0.170317
1484,0.170314
1485,0.170311
1486,0.170308
1487,0.170306
1488,0.170303
1489,0.1703
1490,0.170297
1491,0.170294
1492,0.170292
1493,0.170289
1494,0.170286
1495,0.170283
1496,0.17028
1497,0.170278
1498,0.170275
1499,0.170272
1500,0.170269
1501,0.170267
1502,0.170264
1503,0.170261
1504,0.170258
1505,0.170255
1506,0.170253
1507,0.17025
1508,0.170247
1509,0.170245
1510,0.170242
1511,0.170239
1512,0.170236
1513,0.170234
1514,0.170231
1515,0.170228
1516,0.170225
1517,0.170223
1518,0.17022
1519,0.170217
1520,0.170215
1521,0.170212
1522,0.170209
1523,0.170207
1524,0.170204
1525,0.170201
1526,0.170199
1527,0.170196
1528,0.170193
1529,0.170191
1530,0.170188
1531,0.170185
1532,0.170183
1533,0.17018
1534,0.170177
1535,0.170175
1536,0.170172
1537,0.170169
1538,0.170167
1539,0.170164
1540,0.170162
1541,0.170159
1542,0.170156
1543,0.170154
1544,0.170151
1545,0.170149
1546,0.170146
1547,0.170143
1548,0.170141
1549,0.170138
1550,0.170136
1551,0.170133
1552,0.17013
1553,0.170128
1554,0.170125
1555,0.170123
1556,0.17012
1557,0.170118
1558,0.170115
1559,0.170112
1560,0.17011
1561,0.170107
1562,0.170105
1563,0.170102
1564,0.1701
1565,0.170097
1566,0.170095
1567,0.170092
1568,0.17009
1569,0.170087
1570,0.170085
1571,0.170082
1572,0.17008
1573,0.170077
1574,0.170075
1575,0.170072
1576,0.17007
1577,0.170067
1578,0.170065
1579,0.170062
1580,0.17006
1581,0.170057
1582,0.170055
1583,0.170052
1584,0.17005
1585,0.170047
1586,0.170045
1587,0.170042
1588,0.17004
1589,0.170038
1590,0.170035
1591,0.170033
1592,0.17003
1593,0.170028
1594,0.170025
1595,0.170023
1596,0.17002
1597,0.170018
1598,0.170016
1599,0.170013
1600,0.170011
1601,0.170008
1602,0.170006
1603,0.170004
1604,0.170001
1605,0.169999
1606,0.169996
1607,0.169994
1608,0.169992
1609,0.169989
1610,0.169987
1611,0.169984
1612,0.169982
1613,0.16998
1614,0.169977
1615,0.169975
1616,0.169973
1617,0.16997
1618,0.169968
1619,0.169966
1620,0.169963
1621,0.169961
1622,0.169959
1623,0.169956
1624,0.169954
1625,0.169952
1626,0.169949
1627,0.169947
1628,0.169945
1629,0.169942
1630,0.16994
1631,0.169938
1632,0.169935
1633,0.169933
1634,0.169931
1635,0.169928
1636,0.169926
1637,0.169924
1638,0.169921
1639,0.169919
1640,0.169917
1641,0.169915
1642,0.169912
1643,0.16991
1644,0.169908
1645,0.169905
1646,0.169903
1647,0.169901
1648,0.169899
1649,0.169896
1650,0.169894
1651,0.169892
1652,0.16989
1653,0.169887
1654,0.169885
1655,0.169883
1656,0.169881
1657,0.169878
1658,0.169876
1659,0.169874
1660,0.169872
1661,0.16987
1662,0.169867
1663,0.169865
1664,0.169863
1665,0.169861
1666,0.169858
1667,0.169856
1668,0.169854
1669,0.169852
1670,0.16985
1671,0.169847
1672,0.169845
1673,0.169843
1674,0.169841
1675,0.169839
1676,0.169836
1677,0.169834
1678,0.169832
1679,0.16983
1680,0.169828
1681,0.169826
1682,0.169823
1683,0.169821
1684,0.169819
1685,0.169817
1686,0.169815
1687,0.169813
1688,0.16981
1689,0.169808
1690,0.169806
1691,0.169804
1692,0.169802
1693,0.1698
1694,0.169798
1695,0.169796
1696,0.169793
1697,0.169791
1698,0.169789
1699,0.169787
1700,0.169785
1701,0.169783
1702,0.169781
1703,0.169779
1704,0.169776
1705,0.169774
1706,0.169772
1707,0.16977
1708,0.169768
1709,0.169766
1710,0.169764
1711,0.169762
1712,0.16976
1713,0.169758
1714,0.169756
1715,0.169753
1716,0.169751
1717,0.169749
1718,0.169747
1719,0.169745
1720,0.169743
1721,0.169741
1722,0.169739
1723,0.169737
1724,0.169735
1725,0.169733
1726,0.169731
1727,0.169729
1728,0.169727
1729,0.169725
1730,0.169723
1731,0.169721
1732,0.169719
1733,0.169716
1734,0.169714
1735,0.169712
1736,0.16971
1737,0.169708
1738,0.169706
1739,0.169704
1740,0.169702
1741,0.1697
1742,0.169698
1743,0.169696
1744,0.169694
1745,0.169692
1746,0.16969
1747,0.169688
1748,0.169686
1749,0.169684
1750,0.169682
1751,0.16968
1752,0.169678
1753,0.169676
1754,0.169674
1755,0.169672
1756,0.16967
1757,0.169668
1758,0.169667
1759,0.169665
1760,0.169663
1761,0.169661
1762,0.169659
1763,0.169657
1764,0.169655
1765,0.169653
1766,0.169651
1767,0.169649
1768,0.169647
1769,0.169645
1770,0.169643
1771,0.169641
1772,0.169639
1773,0.169637
1774,0.169635
1775,0.169633
1776,0.169631
1777,0.16963
1778,0.169628
1779,0.169626
1780,0.169624
1781,0.169622
1782,0.16962
1783,0.169618
1784,0.169616
1785,0.169614
1786,0.169612
1787,0.16961
1788,0.169609
1789,0.169607
1790,0.169605
1791,0.169603
1792,0.169601
1793,0.169599
1794,0.169597
1795,0.169595
1796,0.169593
1797,0.169592
1798,0.16959
1799,0.169588
1800,0.169586
1801,0.169584
1802,0.169582
1803,0.16958
1804,0.169578
1805,0.169577
1806,0.169575
1807,0.169573
1808,0.169571
1809,0.169569
1810,0.169567
1811,0.169565
1812,0.169564
1813,0.169562
1814,0.16956
1815,0.169558
1816,0.169556
1817,0.169554
1818,0.169553
1819,0.169551
1820,0.169549
1821,0.169547
1822,0.169545
1823,0.169543
1824,0.169542
1825,0.16954
1826,0.169538
1827,0.169536
1828,0.169534
1829,0.169533
1830,0.169531
1831,0.169529
1832,0.169527
1833,0.169525
1834,0.169524
1835,0.169522
1836,0.16952
1837,0.169518
1838,0.169516
1839,0.169515
1840,0.169513
1841,0.169511
1842,0.169509
1843,0.169507
1844,0.169506
1845,0.169504
1846,0.169502
1847,0.1695
1848,0.169499
1849,0.169497
1850,0.169495
1851,0.169493
1852,0.169492
1853,0.16949
1854,0.169488
1855,0.169486
1856,0.169485
1857,0.169483
1858,0.169481
1859,0.169479
1860,0.169478
1861,0.169476
1862,0.169474
1863,0.169472
1864,0.169471
1865,0.169469
1866,0.169467
1867,0.169465
1868,0.169464
1869,0.169462
1870,0.16946
