Epoch, Total Squared Error
182,0.109321
183,0.109283
184,0.109246
185,0.109208
186,0.109172
187,0.109135
188,0.109099
189,0.109063
190,0.109027
191,0.108992
192,0.108957
193,0.108922
194,0.108887
195,0.108853
196,0.108819
197,0.108785
198,0.108752
199,0.108718
200,0.108685
201,0.108653
202,0.10862
203,0.108588
204,0.108556
205,0.108524
206,0.108492
207,0.108461
208,0.10843
209,0.108399
210,0.108369
211,0.108338
212,0.108308
213,0.108278
214,0.108248
215,0.108219
216,0.10819
217,0.108161
218,0.108132
219,0.108103
220,0.108075
221,0.108047
222,0.108019
223,0.107991
224,0.107963
225,0.107936
226,0.107909
227,0.107882
228,0.107855
229,0.107828
230,0.107802
231,0.107776
232,0.10775
233,0.107724
234,0.107698
235,0.107673
236,0.107647
237,0.107622
238,0.107598
239,0.107573
240,0.107548
241,0.107524
242,0.1075
243,0.107476
244,0.107452
245,0.107428
246,0.107405
247,0.107381
248,0.107358
249,0.107335
250,0.107312
251,0.10729
252,0.107267
253,0.107245
254,0.107223
255,0.107201
256,0.107179
257,0.107157
258,0.107136
259,0.107114
260,0.107093
261,0.107072
262,0.107051
263,0.10703
264,0.10701
265,0.106989
266,0.106969
267,0.106949
268,0.106928
269,0.106909
270,0.106889
271,0.106869
272,0.10685
273,0.10683
274,0.106811
275,0.106792
276,0.106773
277,0.106754
278,0.106736
279,0.106717
280,0.106699
281,0.10668
282,0.106662
283,0.106644
284,0.106626
285,0.106608
286,0.106591
287,0.106573
288,0.106556
289,0.106539
290,0.106521
291,0.106504
292,0.106488
293,0.106471
294,0.106454
295,0.106438
296,0.106421
297,0.106405
298,0.106389
299,0.106372
300,0.106356
301,0.106341
302,0.106325
303,0.106309
304,0.106294
305,0.106278
306,0.106263
307,0.106248
308,0.106233
309,0.106218
310,0.106203
311,0.106188
312,0.106173
313,0.106159
314,0.106144
315,0.10613
316,0.106116
317,0.106101
318,0.106087
319,0.106073
320,0.106059
321,0.106046
322,0.106032
323,0.106018
324,0.106005
325,0.105991
326,0.105978
327,0.105965
328,0.105952
329,0.105939
330,0.105926
331,0.105913
332,0.1059
333,0.105888
334,0.105875
335,0.105862
336,0.10585
337,0.105838
338,0.105826
339,0.105813
340,0.105801
341,0.105789
342,0.105777
343,0.105766
344,0.105754
345,0.105742
346,0.105731
347,0.105719
348,0.105708
349,0.105696
350,0.105685
351,0.105674
352,0.105663
353,0.105652
354,0.105641
355,0.10563
356,0.105619
357,0.105609
358,0.105598
359,0.105587
360,0.105577
361,0.105566
362,0.105556
363,0.105546
364,0.105536
365,0.105525
366,0.105515
367,0.105505
368,0.105495
369,0.105486
370,0.105476
371,0.105466
372,0.105456
373,0.105447
374,0.105437
375,0.105428
376,0.105419
377,0.105409
378,0.1054
379,0.105391
380,0.105382
381,0.105373
382,0.105364
383,0.105355
384,0.105346
385,0.105337
386,0.105328
387,0.105319
388,0.105311
389,0.105302
390,0.105294
391,0.105285
392,0.105277
393,0.105268
394,0.10526
395,0.105252
396,0.105244
397,0.105236
398,0.105228
399,0.10522
400,0.105212
401,0.105204
402,0.105196
403,0.105188
404,0.10518
405,0.105173
406,0.105165
407,0.105158
408,0.10515
409,0.105143
410,0.105135
411,0.105128
412,0.10512
413,0.105113
414,0.105106
415,0.105099
416,0.105092
417,0.105085
418,0.105078
419,0.105071
420,0.105064
421,0.105057
422,0.10505
423,0.105043
424,0.105036
425,0.10503
426,0.105023
427,0.105016
428,0.10501
429,0.105003
430,0.104997
431,0.10499
432,0.104984
433,0.104978
434,0.104971
435,0.104965
436,0.104959
437,0.104953
438,0.104947
439,0.104941
440,0.104935
441,0.104929
442,0.104923
443,0.104917
444,0.104911
445,0.104905
446,0.104899
447,0.104893
448,0.104888
449,0.104882
450,0.104876
451,0.104871
452,0.104865
453,0.10486
454,0.104854
455,0.104849
456,0.104843
457,0.104838
458,0.104833
459,0.104827
460,0.104822
461,0.104817
462,0.104812
463,0.104806
464,0.104801
465,0.104796
466,0.104791
467,0.104786
468,0.104781
469,0.104776
470,0.104771
471,0.104766
472,0.104761
473,0.104757
474,0.104752
475,0.104747
476,0.104742
477,0.104738
478,0.104733
479,0.104728
480,0.104724
481,0.104719
482,0.104714
483,0.10471
484,0.104705
485,0.104701
486,0.104697
487,0.104692
488,0.104688
489,0.104684
490,0.104679
491,0.104675
492,0.104671
493,0.104666
494,0.104662
495,0.104658
496,0.104654
497,0.10465
498,0.104646
499,0.104642
500,0.104638
501,0.104634
502,0.10463
503,0.104626
504,0.104622
505,0.104618
506,0.104614
507,0.10461
508,0.104606
509,0.104603
510,0.104599
511,0.104595
512,0.104591
513,0.104588
514,0.104584
515,0.10458
516,0.104577
517,0.104573
518,0.104569
519,0.104566
520,0.104562
521,0.104559
522,0.104555
523,0.104552
524,0.104548
525,0.104545
526,0.104542
527,0.104538
528,0.104535
529,0.104532
530,0.104528
531,0.104525
532,0.104522
533,0.104518
534,0.104515
535,0.104512
536,0.104509
537,0.104506
538,0.104502
539,0.104499
540,0.104496
541,0.104493
542,0.10449
543,0.104487
544,0.104484
545,0.104481
546,0.104478
547,0.104475
548,0.104472
549,0.104469
550,0.104466
551,0.104463
552,0.104461
553,0.104458
554,0.104455
555,0.104452
556,0.104449
557,0.104446
558,0.104444
559,0.104441
560,0.104438
561,0.104436
562,0.104433
563,0.10443
564,0.104427
565,0.104425
566,0.104422
567,0.10442
568,0.104417
569,0.104414
570,0.104412
571,0.104409
572,0.104407
573,0.104404
574,0.104402
575,0.104399
576,0.104397
577,0.104394
578,0.104392
579,0.10439
580,0.104387
581,0.104385
582,0.104382
583,0.10438
584,0.104378
585,0.104375
586,0.104373
587,0.104371
588,0.104368
589,0.104366
590,0.104364
591,0.104362
592,0.104359
593,0.104357
594,0.104355
595,0.104353
596,0.104351
597,0.104348
598,0.104346
599,0.104344
600,0.104342
601,0.10434
602,0.104338
603,0.104336
604,0.104334
605,0.104332
606,0.10433
607,0.104328
608,0.104326
609,0.104323
610,0.104321
611,0.10432
612,0.104318
613,0.104316
614,0.104314
615,0.104312
616,0.10431
617,0.104308
618,0.104306
619,0.104304
620,0.104302
621,0.1043
622,0.104298
623,0.104297
624,0.104295
625,0.104293
626,0.104291
627,0.104289
628,0.104287
629,0.104286
630,0.104284
631,0.104282
632,0.10428
633,0.104279
634,0.104277
635,0.104275
636,0.104273
637,0.104272
638,0.10427
639,0.104268
640,0.104267
641,0.104265
642,0.104263
643,0.104262
644,0.10426
645,0.104259
646,0.104257
647,0.104255
648,0.104254
649,0.104252
650,0.104251
651,0.104249
652,0.104247
653,0.104246
654,0.104244
655,0.104243
656,0.104241
657,0.10424
658,0.104238
659,0.104237
660,0.104235
661,0.104234
662,0.104232
663,0.104231
664,0.104229
665,0.104228
666,0.104226
667,0.104225
668,0.104224
669,0.104222
670,0.104221
671,0.104219
672,0.104218
673,0.104217
674,0.104215
675,0.104214
676,0.104212
677,0.104211
678,0.10421
679,0.104208
680,0.104207
681,0.104206
682,0.104204
683,0.104203
684,0.104202
685,0.1042
686,0.104199
687,0.104198
688,0.104197
689,0.104195
690,0.104194
691,0.104193
692,0.104192
693,0.10419
694,0.104189
695,0.104188
696,0.104187
697,0.104185
698,0.104184
699,0.104183
700,0.104182
701,0.104181
702,0.104179
703,0.104178
704,0.104177
705,0.104176
706,0.104175
707,0.104174
708,0.104172
709,0.104171
710,0.10417
711,0.104169
712,0.104168
713,0.104167
714,0.104166
715,0.104164
716,0.104163
717,0.104162
718,0.104161
719,0.10416
720,0.104159
721,0.104158
722,0.104157
723,0.104156
724,0.104155
725,0.104154
726,0.104153
727,0.104152
728,0.104151
729,0.104149
730,0.104148
731,0.104147
732,0.104146
733,0.104145
734,0.104144
735,0.104143
736,0.104142
737,0.104141
738,0.10414
739,0.104139
740,0.104138
741,0.104137
742,0.104136
743,0.104135
744,0.104135
745,0.104134
746,0.104133
747,0.104132
748,0.104131
749,0.10413
750,0.104129
751,0.104128
752,0.104127
753,0.104126
754,0.104125
755,0.104124
756,0.104123
757,0.104122
758,0.104121
759,0.104121
760,0.10412
761,0.104119
762,0.104118
763,0.104117
764,0.104116
765,0.104115
766,0.104114
767,0.104113
768,0.104113
769,0.104112
770,0.104111
771,0.10411
772,0.104109
773,0.104108
774,0.104108
775,0.104107
776,0.104106
777,0.104105
778,0.104104
779,0.104103
780,0.104103
781,0.104102
782,0.104101
783,0.1041
784,0.104099
785,0.104098
786,0.104098
787,0.104097
788,0.104096
789,0.104095
790,0.104095
791,0.104094
792,0.104093
793,0.104092
794,0.104091
795,0.104091
796,0.10409
797,0.104089
798,0.104088
799,0.104088
800,0.104087
801,0.104086
802,0.104085
803,0.104085
804,0.104084
805,0.104083
806,0.104082
807,0.104082
808,0.104081
809,0.10408
810,0.104079
811,0.104079
812,0.104078
813,0.104077
814,0.104077
815,0.104076
816,0.104075
817,0.104074
818,0.104074
819,0.104073
820,0.104072
821,0.104072
822,0.104071
823,0.10407
824,0.104069
825,0.104069
826,0.104068
827,0.104067
828,0.104067
829,0.104066
830,0.104065
831,0.104065
832,0.104064
833,0.104063
834,0.104063
835,0.104062
836,0.104061
837,0.104061
838,0.10406
839,0.104059
840,0.104059
841,0.104058
842,0.104057
843,0.104057
844,0.104056
845,0.104056
846,0.104055
847,0.104054
848,0.104054
849,0.104053
850,0.104052
851,0.104052
852,0.104051
853,0.10405
854,0.10405
855,0.104049
856,0.104049
857,0.104048
858,0.104047
859,0.104047
860,0.104046
861,0.104046
862,0.104045
863,0.104044
864,0.104044
865,0.104043
866,0.104042
867,0.104042
868,0.104041
869,0.104041
870,0.10404
871,0.10404
872,0.104039
873,0.104038
874,0.104038
875,0.104037
876,0.104037
877,0.104036
878,0.104035
879,0.104035
880,0.104034
881,0.104034
882,0.104033
883,0.104033
884,0.104032
885,0.104031
886,0.104031
887,0.10403
888,0.10403
889,0.104029
890,0.104029
891,0.104028
892,0.104027
893,0.104027
894,0.104026
895,0.104026
896,0.104025
897,0.104025
898,0.104024
899,0.104024
900,0.104023
901,0.104022
902,0.104022
903,0.104021
904,0.104021
905,0.10402
906,0.10402
907,0.104019
908,0.104019
909,0.104018
910,0.104018
911,0.104017
912,0.104017
913,0.104016
914,0.104016
915,0.104015
916,0.104014
917,0.104014
918,0.104013
919,0.104013
920,0.104012
921,0.104012
922,0.104011
923,0.104011
924,0.10401
925,0.10401
926,0.104009
927,0.104009
928,0.104008
929,0.104008
930,0.104007
931,0.104007
932,0.104006
933,0.104006
934,0.104005
935,0.104005
936,0.104004
937,0.104004
938,0.104003
939,0.104003
940,0.104002
941,0.104002
942,0.104001
943,0.104001
944,0.104
945,0.104
946,0.103999
947,0.103999
948,0.103998
949,0.103998
950,0.103997
951,0.103997
952,0.103996
953,0.103996
954,0.103995
955,0.103995
956,0.103994
957,0.103994
958,0.103993
959,0.103993
960,0.103992
961,0.103992
962,0.103991
963,0.103991
964,0.103991
965,0.10399
966,0.10399
967,0.103989
968,0.103989
969,0.103988
970,0.103988
971,0.103987
972,0.103987
973,0.103986
974,0.103986
975,0.103985
976,0.103985
977,0.103984
978,0.103984
979,0.103983
980,0.103983
981,0.103983
982,0.103982
983,0.103982
984,0.103981
985,0.103981
986,0.10398
987,0.10398
988,0.103979
989,0.103979
990,0.103978
991,0.103978
992,0.103978
993,0.103977
994,0.103977
995,0.103976
996,0.103976
997,0.103975
998,0.103975
999,0.103974
1000,0.103974
1001,0.103973
1002,0.103973
1003,0.103973
1004,0.103972
1005,0.103972
1006,0.103971
1007,0.103971
1008,0.10397
1009,0.10397
1010,0.103969
1011,0.103969
1012,0.103969
1013,0.103968
1014,0.103968
1015,0.103967
1016,0.103967
1017,0.103966
1018,0.103966
1019,0.103965
1020,0.103965
1021,0.103965
1022,0.103964
1023,0.103964
1024,0.103963
1025,0.103963
1026,0.103962
1027,0.103962
1028,0.103962
1029,0.103961
1030,0.103961
1031,0.10396
1032,0.10396
1033,0.103959
1034,0.103959
1035,0.103958
1036,0.103958
1037,0.103958
1038,0.103957
1039,0.103957
1040,0.103956
1041,0.103956
1042,0.103955
1043,0.103955
1044,0.103955
1045,0.103954
1046,0.103954
1047,0.103953
1048,0.103953
1049,0.103953
1050,0.103952
1051,0.103952
1052,0.103951
1053,0.103951
1054,0.10395
1055,0.10395
1056,0.10395
1057,0.103949
1058,0.103949
1059,0.103948
1060,0.103948
1061,0.103947
1062,0.103947
1063,0.103947
1064,0.103946
1065,0.103946
1066,0.103945
1067,0.103945
1068,0.103945
1069,0.103944
1070,0.103944
1071,0.103943
1072,0.103943
1073,0.103942
1074,0.103942
1075,0.103942
1076,0.103941
1077,0.103941
1078,0.10394
1079,0.10394
1080,0.10394
1081,0.103939
1082,0.103939
1083,0.103938
1084,0.103938
1085,0.103937
1086,0.103937
1087,0.103937
1088,0.103936
1089,0.103936
1090,0.103935
1091,0.103935
1092,0.103935
1093,0.103934
1094,0.103934
1095,0.103933
1096,0.103933
1097,0.103933
1098,0.103932
1099,0.103932
1100,0.103931
1101,0.103931
1102,0.10393
1103,0.10393
1104,0.10393
1105,0.103929
1106,0.103929
1107,0.103928
1108,0.103928
1109,0.103928
1110,0.103927
1111,0.103927
1112,0.103926
1113,0.103926
1114,0.103926
1115,0.103925
1116,0.103925
1117,0.103924
1118,0.103924
1119,0.103924
1120,0.103923
1121,0.103923
1122,0.103922
1123,0.103922
1124,0.103922
1125,0.103921
1126,0.103921
1127,0.10392
1128,0.10392
1129,0.10392
1130,0.103919
1131,0.103919
1132,0.103918
1133,0.103918
1134,0.103918
1135,0.103917
1136,0.103917
1137,0.103916
1138,0.103916
1139,0.103916
1140,0.103915
1141,0.103915
1142,0.103914
1143,0.103914
1144,0.103914
1145,0.103913
1146,0.103913
1147,0.103912
1148,0.103912
1149,0.103912
1150,0.103911
1151,0.103911
1152,0.10391
1153,0.10391
1154,0.10391
1155,0.103909
1156,0.103909
1157,0.103908
1158,0.103908
1159,0.103908
1160,0.103907
1161,0.103907
1162,0.103906
1163,0.103906
1164,0.103906
1165,0.103905
1166,0.103905
1167,0.103904
1168,0.103904
1169,0.103904
1170,0.103903
1171,0.103903
1172,0.103902
1173,0.103902
1174,0.103902
1175,0.103901
1176,0.103901
1177,0.1039
1178,0.1039
1179,0.1039
1180,0.103899
1181,0.103899
1182,0.103898
1183,0.103898
1184,0.103898
1185,0.103897
1186,0.103897
1187,0.103896
1188,0.103896
1189,0.103896
1190,0.103895
1191,0.103895
1192,0.103894
1193,0.103894
1194,0.103894
1195,0.103893
1196,0.103893
1197,0.103892
1198,0.103892
1199,0.103892
1200,0.103891
1201,0.103891
1202,0.103891
1203,0.10389
1204,0.10389
1205,0.103889
1206,0.103889
1207,0.103889
1208,0.103888
1209,0.103888
1210,0.103887
1211,0.103887
1212,0.103887
1213,0.103886
1214,0.103886
1215,0.103885
1216,0.103885
1217,0.103885
1218,0.103884
1219,0.103884
1220,0.103883
1221,0.103883
1222,0.103883
1223,0.103882
1224,0.103882
1225,0.103881
1226,0.103881
1227,0.103881
1228,0.10388
1229,0.10388
1230,0.10388
1231,0.103879
1232,0.103879
1233,0.103878
1234,0.103878
1235,0.103878
1236,0.103877
1237,0.103877
1238,0.103876
1239,0.103876
1240,0.103876
1241,0.103875
1242,0.103875
1243,0.103874
1244,0.103874
1245,0.103874
1246,0.103873
1247,0.103873
1248,0.103872
1249,0.103872
1250,0.103872
1251,0.103871
1252,0.103871
1253,0.10387
1254,0.10387
1255,0.10387
1256,0.103869
1257,0.103869
1258,0.103869
1259,0.103868
1260,0.103868
1261,0.103867
1262,0.103867
1263,0.103867
1264,0.103866
1265,0.103866
1266,0.103865
1267,0.103865
1268,0.103865
1269,0.103864
1270,0.103864
1271,0.103863
1272,0.103863
1273,0.103863
1274,0.103862
1275,0.103862
1276,0.103861
1277,0.103861
1278,0.103861
1279,0.10386
1280,0.10386
1281,0.10386
1282,0.103859
1283,0.103859
1284,0.103858
1285,0.103858
1286,0.103858
1287,0.103857
1288,0.103857
1289,0.103856
1290,0.103856
1291,0.103856
1292,0.103855
1293,0.103855
1294,0.103854
1295,0.103854
1296,0.103854
1297,0.103853
1298,0.103853
1299,0.103852
1300,0.103852
1301,0.103852
1302,0.103851
1303,0.103851
1304,0.10385
1305,0.10385
1306,0.10385
1307,0.103849
1308,0.103849
1309,0.103849
1310,0.103848
1311,0.103848
1312,0.103847
1313,0.103847
1314,0.103847
1315,0.103846
1316,0.103846
1317,0.103845
1318,0.103845
1319,0.103845
1320,0.103844
1321,0.103844
1322,0.103843
1323,0.103843
1324,0.103843
1325,0.103842
1326,0.103842
1327,0.103841
1328,0.103841
1329,0.103841
1330,0.10384
1331,0.10384
1332,0.103839
1333,0.103839
1334,0.103839
1335,0.103838
1336,0.103838
1337,0.103837
1338,0.103837
1339,0.103837
1340,0.103836
1341,0.103836
1342,0.103836
1343,0.103835
1344,0.103835
1345,0.103834
1346,0.103834
1347,0.103834
1348,0.103833
1349,0.103833
1350,0.103832
1351,0.103832
1352,0.103832
1353,0.103831
1354,0.103831
1355,0.10383
1356,0.10383
1357,0.10383
1358,0.103829
1359,0.103829
1360,0.103828
1361,0.103828
1362,0.103828
1363,0.103827
1364,0.103827
1365,0.103826
1366,0.103826
1367,0.103826
1368,0.103825
1369,0.103825
1370,0.103824
1371,0.103824
1372,0.103824
1373,0.103823
1374,0.103823
1375,0.103822
1376,0.103822
1377,0.103822
1378,0.103821
1379,0.103821
1380,0.10382
1381,0.10382
1382,0.10382
1383,0.103819
1384,0.103819
1385,0.103819
1386,0.103818
1387,0.103818
1388,0.103817
1389,0.103817
1390,0.103817
1391,0.103816
1392,0.103816
1393,0.103815
1394,0.103815
1395,0.103815
1396,0.103814
1397,0.103814
1398,0.103813
1399,0.103813
1400,0.103813
1401,0.103812
1402,0.103812
1403,0.103811
1404,0.103811
1405,0.103811
1406,0.10381
1407,0.10381
1408,0.103809
1409,0.103809
1410,0.103809
1411,0.103808
1412,0.103808
1413,0.103807
1414,0.103807
1415,0.103807
1416,0.103806
1417,0.103806
1418,0.103805
1419,0.103805
1420,0.103805
1421,0.103804
1422,0.103804
1423,0.103803
1424,0.103803
1425,0.103803
1426,0.103802
1427,0.103802
1428,0.103801
1429,0.103801
1430,0.103801
1431,0.1038
1432,0.1038
1433,0.103799
1434,0.103799
1435,0.103799
1436,0.103798
1437,0.103798
1438,0.103797
1439,0.103797
1440,0.103797
1441,0.103796
1442,0.103796
1443,0.103795
1444,0.103795
1445,0.103795
1446,0.103794
1447,0.103794
1448,0.103793
1449,0.103793
1450,0.103793
1451,0.103792
1452,0.103792
1453,0.103791
1454,0.103791
1455,0.103791
1456,0.10379
1457,0.10379
1458,0.103789
1459,0.103789
1460,0.103789
1461,0.103788
1462,0.103788
1463,0.103787
1464,0.103787
1465,0.103787
1466,0.103786
1467,0.103786
1468,0.103785
1469,0.103785
1470,0.103784
1471,0.103784
1472,0.103784
1473,0.103783
1474,0.103783
1475,0.103782
1476,0.103782
1477,0.103782
1478,0.103781
1479,0.103781
1480,0.10378
1481,0.10378
1482,0.10378
1483,0.103779
1484,0.103779
1485,0.103778
1486,0.103778
1487,0.103778
1488,0.103777
1489,0.103777
1490,0.103776
1491,0.103776
1492,0.103776
1493,0.103775
1494,0.103775
1495,0.103774
1496,0.103774
1497,0.103774
1498,0.103773
1499,0.103773
1500,0.103772
1501,0.103772
1502,0.103772
1503,0.103771
1504,0.103771
1505,0.10377
1506,0.10377
1507,0.103769
1508,0.103769
1509,0.103769
1510,0.103768
1511,0.103768
1512,0.103767
1513,0.103767
1514,0.103767
1515,0.103766
1516,0.103766
1517,0.103765
1518,0.103765
1519,0.103765
1520,0.103764
1521,0.103764
1522,0.103763
1523,0.103763
1524,0.103763
1525,0.103762
1526,0.103762
1527,0.103761
1528,0.103761
1529,0.103761
1530,0.10376
1531,0.10376
1532,0.103759
1533,0.103759
1534,0.103758
1535,0.103758
1536,0.103758
1537,0.103757
1538,0.103757
1539,0.103756
1540,0.103756
1541,0.103756
1542,0.103755
1543,0.103755
1544,0.103754
1545,0.103754
1546,0.103754
1547,0.103753
1548,0.103753
1549,0.103752
1550,0.103752
1551,0.103751
1552,0.103751
1553,0.103751
1554,0.10375
1555,0.10375
1556,0.103749
1557,0.103749
1558,0.103749
1559,0.103748
1560,0.103748
1561,0.103747
1562,0.103747
1563,0.103747
1564,0.103746
1565,0.103746
1566,0.103745
1567,0.103745
1568,0.103744
1569,0.103744
1570,0.103744
1571,0.103743
1572,0.103743
1573,0.103742
1574,0.103742
1575,0.103742
1576,0.103741
1577,0.103741
1578,0.10374
1579,0.10374
1580,0.10374
1581,0.103739
1582,0.103739
1583,0.103738
1584,0.103738
1585,0.103737
1586,0.103737
1587,0.103737
1588,0.103736
1589,0.103736
1590,0.103735
1591,0.103735
1592,0.103735
1593,0.103734
1594,0.103734
1595,0.103733
1596,0.103733
1597,0.103732
1598,0.103732
1599,0.103732
1600,0.103731
1601,0.103731
1602,0.10373
1603,0.10373
1604,0.10373
1605,0.103729
1606,0.103729
1607,0.103728
1608,0.103728
1609,0.103727
1610,0.103727
1611,0.103727
1612,0.103726
1613,0.103726
1614,0.103725
1615,0.103725
1616,0.103725
1617,0.103724
1618,0.103724
1619,0.103723
1620,0.103723
1621,0.103722
1622,0.103722
1623,0.103722
1624,0.103721
1625,0.103721
1626,0.10372
1627,0.10372
1628,0.10372
1629,0.103719
1630,0.103719
1631,0.103718
1632,0.103718
1633,0.103717
1634,0.103717
1635,0.103717
1636,0.103716
1637,0.103716
1638,0.103715
1639,0.103715
1640,0.103714
1641,0.103714
1642,0.103714
1643,0.103713
1644,0.103713
1645,0.103712
1646,0.103712
1647,0.103712
1648,0.103711
1649,0.103711
1650,0.10371
1651,0.10371
1652,0.103709
1653,0.103709
1654,0.103709
1655,0.103708
1656,0.103708
1657,0.103707
1658,0.103707
1659,0.103706
1660,0.103706
1661,0.103706
1662,0.103705
1663,0.103705
1664,0.103704
1665,0.103704
1666,0.103704
1667,0.103703
1668,0.103703
1669,0.103702
1670,0.103702
1671,0.103701
1672,0.103701
1673,0.103701
1674,0.1037
1675,0.1037
1676,0.103699
1677,0.103699
1678,0.103698
1679,0.103698
1680,0.103698
1681,0.103697
1682,0.103697
1683,0.103696
1684,0.103696
1685,0.103695
1686,0.103695
1687,0.103695
1688,0.103694
1689,0.103694
1690,0.103693
1691,0.103693
1692,0.103692
1693,0.103692
1694,0.103692
1695,0.103691
1696,0.103691
1697,0.10369
1698,0.10369
1699,0.103689
1700,0.103689
1701,0.103689
1702,0.103688
1703,0.103688
1704,0.103687
1705,0.103687
1706,0.103686
1707,0.103686
1708,0.103686
1709,0.103685
1710,0.103685
1711,0.103684
1712,0.103684
1713,0.103683
1714,0.103683
1715,0.103683
1716,0.103682
1717,0.103682
1718,0.103681
1719,0.103681
1720,0.10368
1721,0.10368
1722,0.10368
1723,0.103679
1724,0.103679
1725,0.103678
1726,0.103678
1727,0.103677
1728,0.103677
1729,0.103677
1730,0.103676
1731,0.103676
1732,0.103675
1733,0.103675
1734,0.103674
1735,0.103674
1736,0.103674
1737,0.103673
1738,0.103673
1739,0.103672
1740,0.103672
1741,0.103671
1742,0.103671
1743,0.103671
1744,0.10367
1745,0.10367
1746,0.103669
1747,0.103669
1748,0.103668
1749,0.103668
1750,0.103668
1751,0.103667
1752,0.103667
1753,0.103666
1754,0.103666
1755,0.103665
1756,0.103665
1757,0.103665
1758,0.103664
1759,0.103664
1760,0.103663
1761,0.103663
1762,0.103662
1763,0.103662
1764,0.103661
1765,0.103661
1766,0.103661
1767,0.10366
1768,0.10366
1769,0.103659
1770,0.103659
1771,0.103658
1772,0.103658
1773,0.103658
1774,0.103657
1775,0.103657
1776,0.103656
1777,0.103656
1778,0.103655
1779,0.103655
1780,0.103655
1781,0.103654
1782,0.103654
1783,0.103653
1784,0.103653
1785,0.103652
1786,0.103652
1787,0.103651
1788,0.103651
1789,0.103651
1790,0.10365
1791,0.10365
1792,0.103649
1793,0.103649
1794,0.103648
1795,0.103648
1796,0.103648
1797,0.103647
1798,0.103647
1799,0.103646
1800,0.103646
1801,0.103645
1802,0.103645
1803,0.103644
1804,0.103644
1805,0.103644
1806,0.103643
1807,0.103643
1808,0.103642
1809,0.103642
1810,0.103641
1811,0.103641
1812,0.103641
1813,0.10364
1814,0.10364
1815,0.103639
1816,0.103639
1817,0.103638
1818,0.103638
1819,0.103637
1820,0.103637
1821,0.103637
1822,0.103636
1823,0.103636
1824,0.103635
1825,0.103635
1826,0.103634
1827,0.103634
1828,0.103633
1829,0.103633
1830,0.103633
1831,0.103632
1832,0.103632
1833,0.103631
1834,0.103631
1835,0.10363
1836,0.10363
1837,0.103629
1838,0.103629
1839,0.103629
1840,0.103628
1841,0.103628
1842,0.103627
1843,0.103627
1844,0.103626
1845,0.103626
1846,0.103626
1847,0.103625
1848,0.103625
1849,0.103624
1850,0.103624
1851,0.103623
1852,0.103623
1853,0.103622
1854,0.103622
1855,0.103622
1856,0.103621
1857,0.103621
1858,0.10362
1859,0.10362
1860,0.103619
1861,0.103619
1862,0.103618
1863,0.103618
1864,0.103617
1865,0.103617
1866,0.103617
1867,0.103616
1868,0.103616
1869,0.103615
1870,0.103615
